date,oblast,precip_mm,ndvi,temp_c,vhi,spi,temp_anomaly,drought_risk
2020-03-01,Kustanayskaya,1.3153702385946426,0.046133351563212084,-1.400293835680202,16.53258868334696,-1.5421503557553333,0.9941725574048415,47.712512487513564
2020-04-01,Kustanayskaya,21.96543510906189,0.2752516603501258,8.549296415129675,61.02632556040983,0.4551838802964713,0.682833200649587,16.95513617713524
2020-05-01,Kustanayskaya,22.398457785334685,0.39050517197014495,17.768656012173892,83.40803502452722,0.9253335628020686,1.01623701143453,8.669260013058171
2020-06-01,Kustanayskaya,13.474266226113148,0.40986769695913855,19.530128809437258,87.16814959894592,-0.42474117886293833,-0.7967715917647221,8.53066959132514
2020-07-01,Kustanayskaya,14.659583000975006,0.3639980745170195,24.189838770838435,78.2604768669166,-0.033568693589287664,0.7640405999046519,10.492440001756963
2020-08-01,Kustanayskaya,13.773735124527782,0.3486238161985687,20.933344144494924,75.27486559943236,0.24829731137144237,-0.1293087219695788,9.890053760227056
2020-09-01,Kustanayskaya,8.090750460622587,0.306360188335727,13.12778442693201,67.0674606672134,-0.7340341227649119,-0.5564853030978164,19.045288715233937
2020-10-01,Kustanayskaya,11.813290122859932,0.24069812583438074,5.792686646740833,54.3161858031113,-0.7776667610479892,0.3139769467952941,25.12281366072998
2020-11-01,Kustanayskaya,12.062461615193525,0.02073908815316416,-4.96278020048112,11.6011378519587,-0.8091561882798334,-0.3871822142215893,41.832794365455186
2020-12-01,Kustanayskaya,3.490156964917727,-0.001231179783347078,-13.010249110225914,7.33461141912421,-1.5258595314408314,-1.0215022107715943,49.273031683876965
2021-01-01,Kustanayskaya,8.012793687325429,-0.013300662568847548,-14.560557411877312,4.990772578205837,-1.7087674724584467,-0.5837228470562851,51.67383074838524
2021-02-01,Kustanayskaya,13.086507968566623,-0.020519848406627815,-12.588022298452188,3.588839416105088,1.1446142486055404,-0.7422129794478288,38.56446423355797
2021-03-01,Kustanayskaya,11.953744070807772,-0.017330710230021758,-6.7369493135226435,4.208155592301526,0.32274398398752446,-0.9632565974516285,38.316737763079395
2021-04-01,Kustanayskaya,8.470408567791036,0.23415765635955768,6.581723807475555,53.04605628179101,-1.4899859910704636,-0.5212373590446185,30.701465415847306
2021-05-01,Kustanayskaya,12.076390754301407,0.3241763296931689,19.83107037895701,70.5272745507901,-0.6104727202279784,1.8964815370660608,20.46583501563991
2021-06-01,Kustanayskaya,13.873622891945198,0.3279623602613573,22.27651050474725,71.26250452346837,-0.38004531351482246,1.0663745024188132,16.668109703568863
2021-07-01,Kustanayskaya,11.451687096291838,0.31781733975556364,23.349362776226087,69.29238753287467,-0.655984110744268,0.10981149178036789,17.750540856365014
